"","id","group","median_speed","distance_traveled_mm_p_min","turning_angle","meander","activitytime_TT","act_bouts_TT","pause_length_TT","numb_pauses_TT","centrophobism_moving","centrophobism_sitting","number_of_walks","stripe_deviation"
"39","138_CSTP","BB_CS_TP",14.9235308898783,392.965722056282,7.72771836150067,0.472080381155153,172.099999904633,3.14999997615814,2.5,27,-0.0294820717131474,0.32837528604119,10,24.5959675571145
"40","139_CSTP","BB_CS_TP",12.8007164753882,87.4580423316379,8.59249405773326,0.688380249210192,52.8999996185303,0.100000143051147,8.20000004768372,23,0.524096385542169,-0.0408086858854362,0,57.4075510751225
"41","140_CSBVS","BB_CS_BS",12.391783789074,77.6762087203251,9.5036394420965,0.608776794364069,48,1.29999995231628,4.34999990463257,26,-0.772241992882562,-0.875091844232182,0,13.5005139699982
"42","141_CSBVS","BB_CS_BS",18.6025518981392,773.661032315531,6.25394667059867,0.31913564733001,247.000000238419,14.6999999284744,3,11,-0.204249154997586,0.00858369098712446,28,9.90586707398796
"43","142_CSBVS","BB_CS_BS",13.6842659904406,230.145271068813,8.92326491941261,0.613838584924763,125.899999856949,2.29999995231628,2.10000014305115,33,-0.5075,-0.882886972310486,3,10.5226309693147
"44","143_CSBVS","BB_CS_BS",16.9949829504225,646.873026405487,6.10133178523599,0.318076470891064,226.100000143051,31.5,4.79999995231628,5,-0.329113924050633,-0.457994579945799,25,6.20886752090882
"45","144_CSHS","BB_CS_HS",10.0338907122199,8.118342139762,8.54944825503284,0.704344454177596,7.59999966621399,0.899999976158142,38.2000000476837,7,0.487179487179487,-0.939946018893387,0,1.4595652168044
"46","145_CSHS","BB_CS_HS",15.5677336848189,629.704783788046,6.80437279196662,0.409973344793065,240.500001192093,4.10000014305115,1.59999990463257,25,-0.432377049180328,-0.0580399619410086,17,11.8776608281169
"47","146_CSHS","BB_CS_HS",14.0840322402318,272.421748728588,7.40847572169154,0.486883941259843,137.400000572205,2.70000004768372,2.69999992847443,34,-0.323851203501094,-0.414073719483006,8,11.6453075620946
"48","147_CSHS","BB_CS_HS",15.8151312395574,558.4526780147,7.04238392489759,0.406081024979416,209.800000429153,10.5,1.79999995231628,11,-0.349827387802071,-0.389240506329114,19,9.27034394822262
"49","148_CSTZ","BB_CS_TZ",13.5928130530715,168.549588483237,9.69674403014963,0.665763633548322,96.2000002861023,3.39999985694885,2.90000009536743,15,0.698046181172291,0.972131147540984,4,31.9335622777631
"50","149_CSTZ","BB_CS_TZ",13.1728512328921,178.341824308406,8.66349925215281,0.607274274509381,94.7999994754791,11.8499999046326,1.20000004768372,7,0.601255886970173,-0.707523245984784,3,41.3187252604016
"51","150_CSTZ","BB_CS_TZ",13.6478024278198,440.705827116927,7.59915526303589,0.494750465541649,213.599999666214,6.40000009536743,1.80000019073486,25,0.842141386410432,0.794307891332471,9,44.5226944114581
"52","151_CSTZ","BB_CS_TZ",14.0721503980028,228.789846330458,8.92620587619481,0.572267192781917,117.499999761581,4.70000016689301,2.5,13,0.569587628865979,-0.501571621014818,3,32.9246555263059
"53","152_CSJC","BB_CS_JC",16.5380894148382,516.06932503155,6.96627657606253,0.397303916119254,208.000000238419,1.79999995231628,1.75,36,-0.087525844245348,0.0905562742561449,14,17.5696036014816
"54","153_CSJC","BB_CS_JC",18.5930623439452,572.628467592686,7.90732258027921,0.39603868299997,206.699999809265,7.20000004768372,2,21,0.465708687132593,0.260869565217391,14,29.9021235830513
"55","154_CSJC","BB_CS_JC",17.373294799588,420.61136459596,9.2163217838595,0.502874282920304,154.700000762939,1,1.95000004768372,32,0.369230769230769,0.653027823240589,9,27.530600799207
"56","155_CSTP","BB_CS_TP",12.2552590588863,134.895945077424,7.27500495788935,0.528942846528109,87.400000333786,0.600000023841858,1.79999995231628,29,-0.0040650406504065,0.712465153325368,4,18.0133762049195
"57","156_CSTP","BB_CS_TP",13.8695432682906,205.694421641334,9.96756803619268,0.690287002422563,110.599999666214,1.5,2.84999990463257,34,0.42296918767507,0.886413280908694,3,33.5675778615533
"58","157_CSTP","BB_CS_TP",15.1279127884522,368.973337222426,7.80160070467269,0.481961558077527,169.199999570847,3.25,2.59999990463257,27,0.263157894736842,-0.20986301369863,4,24.9866166492973
"59","158_CSTP","BB_CS_TP",13.5607805231857,285.381370454901,7.31026711705919,0.489442173852863,146.599999904633,5.54999995231628,2.40000009536743,18,-0.192807192807193,0.541458541458541,3,15.0142370020877
"60","159_CSBVS","BB_CS_BS",15.9488732220967,77.7029603577568,6.86983418594091,0.390902323516992,30.9999992847443,0.100000143051147,4.5,23,-0.327433628318584,-0.944544472452287,1,9.10855154190096
"61","160_CSBVS","BB_CS_BS",15.0347299087798,520.230401147341,7.36613693692279,0.456857414870744,212.299999952316,1.25,1.94999992847443,22,-0.291543465405086,0.0503048780487805,21,13.868473169487
"62","161_CSBVS","BB_CS_BS",15.7232035718447,595.534334691356,5.93748741446141,0.346972605190587,246.200000762939,6,2.09999990463257,23,-0.337655321447866,-0.116319444444444,24,5.01164748291997
"63","162_CSBVS","BB_CS_BS",12.1110405834992,333.200286394518,9.05055056779689,0.680284700880964,205.299999713898,8.09999990463257,4.64999997615814,18,-0.350943396226415,-0.625744934445769,5,10.336436333976
"64","163_CSHS","BB_CS_HS",17.4641019102159,632.053621480787,4.79733887676836,0.259035057912813,228.199999094009,1.70000004768372,2.45000004768372,22,-0.34979896611143,0.55784469096672,18,10.3529003145867
"65","164_CSHS","BB_CS_HS",15.7305993278718,559.048862082611,6.53218858848439,0.389811300535629,204.800000190735,5.85000002384186,3.10000014305115,21,-0.52463768115942,-0.538341158059468,12,14.8927065011003
"66","165_CSHS","BB_CS_HS",15.5248581155334,453.5537650841,5.70436601226108,0.353531577046299,178.099999904633,6.20000004768372,2.30000007152557,28,-0.265536723163842,0.0787649653434152,17,11.6404670949391
"67","166_CSHS","BB_CS_HS",13.9382326282351,278.150114051533,6.71179299384564,0.458804864268514,125.299999475479,4.34999990463257,4.60000002384186,18,-0.263267429760666,-0.545543584720862,5,28.0863413503429
"68","167_CSBVS","BB_CS_BS",16.3899069771836,677.050996325461,7.36328613996342,0.406374287133994,259.800000667572,23.9000000953674,1.99999988079071,10,-0.249136655155402,-0.217213114754098,23,12.9404438801995
"69","168_CSTP","BB_CS_TP",15.3533193447345,547.891916727424,8.26416841852215,0.520423355055637,229.200000047684,2.80000007152557,1.94999992847443,20,0.318260869565217,0.663536776212833,10,32.8215608323941
"70","169_CS_TP","BB_CS_TP",13.9860613418418,556.033154851283,8.93633447067753,0.604247867771074,249.799999475479,3.5,2.19999980926514,15,0.0541666666666667,0.427516158818098,5,35.1124123156597
"71","170_CS_TZ","BB_CS_TZ",15.7133788364596,660.882492238836,6.44382644876196,0.38673067581611,232.999999284744,34.0999999046326,5.65000009536743,6,0.575435203094778,0.993582887700535,14,32.2780483587461
"72","171_CS_HS","BB_CS_HS",14.8241083709611,680.4752858563,6.19142561827406,0.403576456466198,271.599999904633,15.6499999761581,3.40000009536743,7,-0.449800973020787,-0.175202156334232,17,17.8513724778289
"73","172_CS_BvS","BB_CS_BS",15.3984863785534,554.777162035534,7.11899523768906,0.437696172642168,225.5,15.2000000476837,2.20000004768372,13,-0.297297297297297,0.553382233088835,12,9.7803069003466
